Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"OpenJIT: An Open-Ended, Reflective JIT Compiler Framework for Java",ECOOP 2000 — Object-Oriented Programming,,,,10.1007/3-540-45102-1_18,Hirotaka OgawaKouya ShimuraSatoshi MatsuokaFuyuhiko MaruyamaYukihiko SohdaYasunori Kimura,2000,https://link.springer.com/chapter/10.1007/3-540-45102-1_18,Conference paper
compiler,Computer Science and Communications Dictionary,,,,10.1007/1-4020-0613-6_3242,Martin H. Weik,2000,https://link.springer.com/rwe/10.1007/1-4020-0613-6_3242,Reference work entry
software tool,Computer Science and Communications Dictionary,,,,10.1007/1-4020-0613-6_17666,Martin H. Weik,2000,https://link.springer.com/rwe/10.1007/1-4020-0613-6_17666,Reference work entry
Robust Object Watermarking: Application to Code,Information Hiding,,,,10.1007/10719724_25,Julien P. SternGaël HachezFrançois KoeuneJean-Jacques Quisquater,2000,https://link.springer.com/chapter/10.1007/10719724_25,Conference paper
Editorial,Higher-Order and Symbolic Computation,,,,10.1023/A:1010002000861,Olivier DanvyCarolyn Talcott,1999,https://link.springer.com/article/10.1023/A:1010002000861,Article
Practical Experiences with Java Compilation,High Performance Computing — HiPC 2000,,,,10.1007/3-540-44467-X_14,Todd SmithSuresh SrinivasPhilipp TomsichJinpyo Park,2000,https://link.springer.com/chapter/10.1007/3-540-44467-X_14,Conference paper
Type-Based Decompilation (or Program Reconstruction via Type Reconstruction),Programming Languages and Systems,,,,10.1007/3-540-49099-X_14,Alan Mycroft,1999,https://link.springer.com/chapter/10.1007/3-540-49099-X_14,Conference paper
SIMATIC S7-400F/FH: Safety-Related Programmable Logic Controller,"Computer Safety, Reliability and Security",,,,10.1007/3-540-40891-6_25,Andreas Schenk,2000,https://link.springer.com/chapter/10.1007/3-540-40891-6_25,Conference paper
Reflection,The Interpretation of Object-Oriented Programming Languages,,,,10.1007/978-1-4471-3389-6_8,Iain Craig,2000,https://link.springer.com/chapter/10.1007/978-1-4471-3389-6_8,Chapter
Pragmatic Aspects of Reusable Program Generators Position Paper,"Semantics, Applications, and Implementation of Program Generation",,,,10.1007/3-540-45350-4_12,Norman Ramsey,2000,https://link.springer.com/chapter/10.1007/3-540-45350-4_12,Conference paper
Development of complex communications protocols using Estelle,Annales Des Télécommunications,,,,10.1007/BF02997768,Octavian CatrinaEugen BORCOCI,2000,https://link.springer.com/article/10.1007/BF02997768,Article
D,"Dictionary of Electronics, Computing and Telecommunications/Wörterbuch der Elektronik, Datentechnik und Telekommunikation",,,,10.1007/978-3-642-98090-9_4,Vittorio Ferretti,2000,https://link.springer.com/chapter/10.1007/978-3-642-98090-9_4,Chapter
Prolog III and Real-Time System Engineering,Real-Time and Multi-Agent Systems,,,,10.1007/978-1-4471-0463-6_6,Ammar Attoui,2000,https://link.springer.com/chapter/10.1007/978-1-4471-0463-6_6,Chapter
C,"Dictionary of Electronics, Computing and Telecommunications/Wörterbuch der Elektronik, Datentechnik und Telekommunikation",,,,10.1007/978-3-642-98090-9_3,Vittorio Ferretti,2000,https://link.springer.com/chapter/10.1007/978-3-642-98090-9_3,Chapter
Induction as Pre-processing,Methodologies for Knowledge Discovery and Data Mining,,,,10.1007/3-540-48912-6_16,Xindong Wu,1999,https://link.springer.com/chapter/10.1007/3-540-48912-6_16,Conference paper
Type-Directed Partial Evaluation,Partial Evaluation,,,,10.1007/3-540-47018-2_16,Olivier Danvy,1999,https://link.springer.com/chapter/10.1007/3-540-47018-2_16,Conference paper
Using Cases for Process Modelling: An Example from the Water Supply Industry,Multiple Approaches to Intelligent Systems,,,,10.1007/978-3-540-48765-4_42,Guy Saward,1999,https://link.springer.com/chapter/10.1007/978-3-540-48765-4_42,Conference paper
Formal Verification in Railways,Industrial-Strength Formal Methods in Practice,,,,10.1007/978-1-4471-0523-7_15,Arne BorälvGunnar Stålmarck,1999,https://link.springer.com/chapter/10.1007/978-1-4471-0523-7_15,Chapter
The NIST Design Repository Project,Advances in Soft Computing,,,,10.1007/978-1-4471-0819-1_2,Simon SzykmanRam D. SriramChristophe BochenekJanusz Racz,1999,https://link.springer.com/chapter/10.1007/978-1-4471-0819-1_2,Conference paper
Towards the inclusion of process related knowledge into very high level modeling entities,Integration of Process Knowledge into Design Support Systems,,,,10.1007/978-94-017-1901-8_10,Imre HorváthAad P. BremerJoris S. M. VergeestWilfred van der VegteGyörgy Kuczogi,1999,https://link.springer.com/chapter/10.1007/978-94-017-1901-8_10,Conference paper
A Formal Study of Slicing for Multi-threaded Programs with JVM Concurrency Primitives,Static Analysis,,,,10.1007/3-540-48294-6_1,John HatcliffJames CorbettMatthew DwyerStefan SokolowskiHongjun Zheng,1999,https://link.springer.com/chapter/10.1007/3-540-48294-6_1,Conference paper
An Overview of CORBA 3,Distributed Applications and Interoperable Systems II,,,,10.1007/978-0-387-35565-8_9,Jon Siegel,1999,https://link.springer.com/chapter/10.1007/978-0-387-35565-8_9,Conference paper
Verilog Procedural Interface (PLI2.0),Principles of Verilog PLI,,,,10.1007/978-1-4615-5161-4_7,Swapnajit Mittra,1999,https://link.springer.com/chapter/10.1007/978-1-4615-5161-4_7,Chapter
Realisations for Strict Languages,Research Directions in Parallel Functional Programming,,,,10.1007/978-1-4471-0841-2_5,Werner Kluge,1999,https://link.springer.com/chapter/10.1007/978-1-4471-0841-2_5,Chapter
Real-Time and Safety-Critical Systems,High-Integrity System Specification and Design,,,,10.1007/978-1-4471-3431-2_6,Jonathan OstroffSusan GerhartDan CraigenTed RalstonNancy G. LevesonJonathan BowenVictoria Stavridou,1999,https://link.springer.com/chapter/10.1007/978-1-4471-3431-2_6,Chapter
Java in high performance networking applications,Systems Implementation 2000,,,,10.1007/978-0-387-35350-0_8,I. AzbelA. WynneD. CookK. MacGregor,1998,https://link.springer.com/chapter/10.1007/978-0-387-35350-0_8,Chapter
Implementation Issues,Variational Object-Oriented Programming Beyond Classes and Inheritance,,,,10.1007/978-1-4615-5627-5_5,Mira Mezini,1998,https://link.springer.com/chapter/10.1007/978-1-4615-5627-5_5,Chapter
Reflections on reflections,"Programming Languages: Implementations, Logics, and Programs",,,,10.1007/BFb0033848,Gilles BarthelJohn HatcliffMorten Heine Sørensen,1997,https://link.springer.com/chapter/10.1007/BFb0033848,Conference paper
Software-based Safety-critical Systems: a Taxonomy,Safe Comp 97,,,,10.1007/978-1-4471-0997-6_1,Hélène PapiniFrangois Simon,1997,https://link.springer.com/chapter/10.1007/978-1-4471-0997-6_1,Conference paper
Reinventing the travois: Encryption/MAC in 30 ROM bytes,Fast Software Encryption,,,,10.1007/BFb0052347,Gideon Yuval,1997,https://link.springer.com/chapter/10.1007/BFb0052347,Conference paper
Duty of Care,CyberLaw,,,,10.1007/978-1-4612-4064-8_5,Jonathan Rosenoer,1997,https://link.springer.com/chapter/10.1007/978-1-4612-4064-8_5,Chapter
The Harmonisation of Copyright and Related Rights,Exploring the Limits,,,,10.1007/978-3-642-60746-2_11,Jens Gaster,1997,https://link.springer.com/chapter/10.1007/978-3-642-60746-2_11,Chapter
On implementations and semantics of a concurrent programming language,CONCUR '97: Concurrency Theory,,,,10.1007/3-540-63141-0_27,Peter Sewell,1997,https://link.springer.com/chapter/10.1007/3-540-63141-0_27,Conference paper
Structuring decompiled graphs,Compiler Construction,,,,10.1007/3-540-61053-7_55,Cristina Cifuentes,1996,https://link.springer.com/chapter/10.1007/3-540-61053-7_55,Conference paper
Cryptographic verification of test coverage claims,Software Engineering — ESEC/FSE'97,,,,10.1007/3-540-63531-9_27,Prem DevanbuStuart G. Stubblebine,1997,https://link.springer.com/chapter/10.1007/3-540-63531-9_27,Conference paper
Programmable logic devices,Programmable Logic: PLDs and FPGAs,,,,10.1007/978-1-349-14003-9_3,R. C. SealsG. F. Whapshott,1997,https://link.springer.com/chapter/10.1007/978-1-349-14003-9_3,Chapter
Programming and Coding,Software Engineering and Environment,,,,10.1007/978-1-4615-5907-8_5,Phillip C.-Y. Sheu,1997,https://link.springer.com/chapter/10.1007/978-1-4615-5907-8_5,Chapter
Second-Language Help for Windows Applications,People and Computers XI,,,,10.1007/978-1-4471-3588-3_9,George R. S. WeirGiorgos LepourasUlysses Sakellaridis,1996,https://link.springer.com/chapter/10.1007/978-1-4471-3588-3_9,Conference paper
Intellectual Property Protection for IT Developments — The Debate Continues,Advanced IT Tools,,,,10.1007/978-0-387-34979-4_16,D. B. Webber,1996,https://link.springer.com/chapter/10.1007/978-0-387-34979-4_16,Chapter
Pattern matching for clone and concept detection,Automated Software Engineering,,,,10.1007/BF00126960,K. A. KontogiannisR. DemoriE. MerloM. GallerM. Bernstein,1996,https://link.springer.com/article/10.1007/BF00126960,Article
Two approaches linking a test generation tool with verification techniques,Protocol Test Systems VIII,,,,10.1007/978-0-387-34988-6_10,Marylène ClatinRoland GrozMarc PhalippouRichard Thummel,1996,https://link.springer.com/chapter/10.1007/978-0-387-34988-6_10,Chapter
Research on decompiling technology,Journal of Computer Science and Technology,,,,10.1007/BF02943578,Liu ZongtianChen Fuan,1994,https://link.springer.com/article/10.1007/BF02943578,Article
Pattern Matching for Clone and Concept Detection,Reverse Engineering,,,,10.1007/978-0-585-27477-5_4,K. A. KontogiannisR. DemoriE. MerloM. GallerM. Bernstein,1996,https://link.springer.com/chapter/10.1007/978-0-585-27477-5_4,Chapter
"Specification, Verification and Prototyping of an Optimized Compiler",Formal Aspects of Computing,,,,10.1007/BF03259390,He JifengJonathan Bowen,1994,https://link.springer.com/article/10.1007/BF03259390,Article
Framework and Multi-Formalism: the ASAR Project,Electronic Design Automation Frameworks,,,,10.1007/978-0-387-34880-3_9,P. Asar,1995,https://link.springer.com/chapter/10.1007/978-0-387-34880-3_9,Chapter
The Verification of Compiled Code,Safe Comp 95,,,,10.1007/978-1-4471-3054-3_35,T. JenningsP. Taylor,1995,https://link.springer.com/chapter/10.1007/978-1-4471-3054-3_35,Conference paper
Legislation and liability,Achieving Quality Software,,,,10.1007/978-94-011-0549-1_4,David J. Smith,1995,https://link.springer.com/chapter/10.1007/978-94-011-0549-1_4,Chapter
Dictionary German — English,Wörterbuch der Datentechnik / Dictionary of Computing,,,,10.1007/978-3-642-80131-0_2,Vittorio Ferretti,1996,https://link.springer.com/chapter/10.1007/978-3-642-80131-0_2,Chapter
Distributed implementation of SIGNAL: Scheduling &amp; graph clustering,Formal Techniques in Real-Time and Fault-Tolerant Systems,,,,10.1007/3-540-58468-4_183,Olivier MaffeÏsPaul Le Guernic,1994,https://link.springer.com/chapter/10.1007/3-540-58468-4_183,Conference paper
Deductive and Active Databases: Two Paradigms or Ends of a Spectrum?,Rules in Database Systems,,,,10.1007/978-1-4471-3225-7_18,Jennifer Widom,1994,https://link.springer.com/chapter/10.1007/978-1-4471-3225-7_18,Conference paper
Inductive learning,Journal of Computer Science and Technology,,,,10.1007/BF02939474,Wu Xindong,1993,https://link.springer.com/article/10.1007/BF02939474,Article
Second Generation Expert System Explanation,Second Generation Expert Systems,,,,10.1007/978-3-642-77927-5_26,Michael R. Wick,1993,https://link.springer.com/chapter/10.1007/978-3-642-77927-5_26,Conference paper
Dependable Computing for Railway Control Systems,Dependable Computing for Critical Applications 3,,,,10.1007/978-3-7091-4009-3_11,Giorgio Mongardi,1993,https://link.springer.com/chapter/10.1007/978-3-7091-4009-3_11,Conference paper
A debugging model for functional logic programs,Progamming Language Implementation and Logic Programming,,,,10.1007/3-540-57186-8_69,Michael HanusBerthold Josephs,1993,https://link.springer.com/chapter/10.1007/3-540-57186-8_69,Conference paper
Knowledge acquisition in dynamic systems: How can logicism and situatedness go together?,Knowledge Acquisition for Knowledge-Based Systems,,,,10.1007/3-540-57253-8_46,Guy Boy,1993,https://link.springer.com/chapter/10.1007/3-540-57253-8_46,Conference paper
An Introduction to Gödel,ALPUK92,,,,10.1007/978-1-4471-3421-3_16,A. BowersP. M. Hill,1993,https://link.springer.com/chapter/10.1007/978-1-4471-3421-3_16,Conference paper
From Programs to Object Code using Logic and Logic Programming,"Code Generation — Concepts, Tools, Techniques",,,,10.1007/978-1-4471-3501-2_10,Jonathan Bowen,1992,https://link.springer.com/chapter/10.1007/978-1-4471-3501-2_10,Conference paper
Federated databases and systems: Part I—A tutorial on their data sharing,The VLDB Journal,,,,10.1007/BF01228709,David K. Hsiao,1992,https://link.springer.com/article/10.1007/BF01228709,Article
"Integrating research, reuse, and integration into software engineering courses",Software Engineering Education,,,,10.1007/3-540-55963-9_41,A. Jefferson OffuttRoland H. Untch,1992,https://link.springer.com/chapter/10.1007/3-540-55963-9_41,Conference paper
Network Viruses: The Worms,A Pathology of Computer Viruses,,,,10.1007/978-1-4471-1774-2_8,David Ferbrache,1992,https://link.springer.com/chapter/10.1007/978-1-4471-1774-2_8,Chapter
Management of PC Viruses,A Pathology of Computer Viruses,,,,10.1007/978-1-4471-1774-2_5,David Ferbrache,1992,https://link.springer.com/chapter/10.1007/978-1-4471-1774-2_5,Chapter
Towards an epistemology for Guided Discovery Tutoring: The Popperian connection,Intelligent Tutoring Systems,,,,10.1007/3-540-55606-0_13,Claude LamontagneJacqueline Bourdeau,1992,https://link.springer.com/chapter/10.1007/3-540-55606-0_13,Conference paper
PAGODE: A back end generator using attribute abstract syntaxes and term rewritings,Compiler Compilers,,,,10.1007/3-540-53669-8_76,Annie DesplandMonique MazaudRaymond Rakotozafy,1991,https://link.springer.com/chapter/10.1007/3-540-53669-8_76,Conference paper
Implementation Issues,The Programming and Proof System ATES,,,,10.1007/978-3-642-84542-0_8,Armand Puccetti,1991,https://link.springer.com/chapter/10.1007/978-3-642-84542-0_8,Chapter
Decompiling Problem-Solving Experience to Elucidate Representational Distinctions,Change of Representation and Inductive Bias,,,,10.1007/978-1-4613-1523-0_1,Jeffrey C. Schlimmer,1990,https://link.springer.com/chapter/10.1007/978-1-4613-1523-0_1,Chapter
Lazy debugging of lazy functional programs,New Generation Computing,,,,10.1007/BF03037471,Robin M. Snyder,1990,https://link.springer.com/article/10.1007/BF03037471,Article
The MetaNet Network Environment for the Development of Modular Neural Networks,International Neural Network Conference,,,,10.1007/978-94-009-0643-3_59,Jacob M. J. MurreSteven E. Kleynenberg,1990,https://link.springer.com/chapter/10.1007/978-94-009-0643-3_59,Chapter
Controversies Over Software Protection,Computer Software & Intellectual Property,,,,10.1007/978-1-349-12443-5_4,,1990,https://link.springer.com/chapter/10.1007/978-1-349-12443-5_4,Chapter
UNIX Password Security - Ten Years Later,Advances in Cryptology — CRYPTO’ 89 Proceedings,,,,10.1007/0-387-34805-0_6,David C. FeldmeierPhilip R. Karn,1990,https://link.springer.com/chapter/10.1007/0-387-34805-0_6,Conference paper
The internet worm incident,ESEC '89,,,,10.1007/3-540-51635-2_54,Eugene H. Spafford,1989,https://link.springer.com/chapter/10.1007/3-540-51635-2_54,Conference paper
An Industrial First Generation Kbs (Expert System): Delta/Cats,Expert Systems in Structural Safety Assessment,,,,10.1007/978-3-642-83991-7_5,Piero P. Bonissone,1989,https://link.springer.com/chapter/10.1007/978-3-642-83991-7_5,Conference paper
Producing Software Using Tools in a Workstation Environment,Issues in Software Engineering Education,,,,10.1007/978-1-4613-9614-7_8,Mark ShermanRobert L. Drysdale,1989,https://link.springer.com/chapter/10.1007/978-1-4613-9614-7_8,Conference paper
A Heuristic Approach to the Discovery of Macro-Operators,Machine Learning,,,,10.1023/A:1022693717366,Glenn A. Iba,1989,https://link.springer.com/article/10.1023/A:1022693717366,Article
A heuristic approach to the discovery of macro-operators,Machine Learning,,,,10.1007/BF00116836,Glenn A. Iba,1989,https://link.springer.com/article/10.1007/BF00116836,Article
S,Data & Computer Security,,,,10.1007/978-1-349-11170-1_19,Dennis LongleyMichael Shain,1989,https://link.springer.com/chapter/10.1007/978-1-349-11170-1_19,Chapter
"Tutors, Instructions and Helps",Künstliche Intelligenz,,,,10.1007/978-3-642-83739-5_11,Claus MöbusHeinz-J. Thole,1989,https://link.springer.com/chapter/10.1007/978-3-642-83739-5_11,Conference paper
S,Macmillan Dictionary of Information Technology,,,,10.1007/978-1-349-19634-0_19,Dennis LongleyMichael Shain,1989,https://link.springer.com/chapter/10.1007/978-1-349-19634-0_19,Chapter
